created_at,name,text,followers_count,verified,retweet_count,favorite_count,,,,,
Sun,Harrow30,"RT @qurrex: Don't miss LAST CHANCE to join the amazing future of #cryptotrading
https://t.co/MTgWaofiM2     
ONLY ONE DAY LEFT

#TokenSale…",3948,False,30,0,,,,,
Sat,CryptoSnake | CoinerHunter,"RT @ICOsprintx: #HappyMonday 😎👊🏻
From everyone at #SprintX we want to wish YOU an excellent week full of achievements and opportunities in…",3735,False,759,0,,,,,
Fri,Lil’ Cui,"RT @ArminVanBitcoin: Annual Economic Costs:

Banking: $1,870B
Gold Mining: $105B
Banking ( Electricity ): $63.8B
Gold Recycling: $40B
Paper…",104,False,981,0,,,,,
Thu,AMBCrypto,"How Edgar Allan Poe inspired a Composer to Build a Blockchain Platform for Creatives
https://t.co/qx4kgyWJPX
$BTC… https://t.co/6imno3ndwu",3492,False,0,0,,,,,
Wed,aridrop_new,"RT @gamex_token: GAME X  200,000,000 GMX AIRDROP

CONDITION 

FOLLOW
RETWEET
LIKE
COMMENT YOUR ERC-20

#eth #btcm #crypto #payment #topbtc…",71,False,142,0,,,,,
Tue,Bankole Elijah oluwaseun,"RT @CybitCorp: Ream more about it at https://t.co/CRmgkbaXFX
#finance #blockchain #cryptocurrency #crowdfunding #ICO #crypto
#blockchain #b…",25,False,120,0,,,,,
Mon,yuni,"RT @CrowdIf: Did you know Crowd IF is offering a whopping 2,490,000 CIF Coins in the Bounty Program? 

Check out our Bounty Program on our…",2137,False,13,0,,,,,
Sun,Milford Gannon,"RT @CybitCorp: Reasons for investing in a crypto platform
https://t.co/ZtSnih5qRg  
#blockchain #btc #crypto #cryptocurrency #bitcoin #ICO…",5203,False,312,0,,,,,
Sat,yoshad,"RT @0xgang: Get More Tokens: Send a minimum of 0.001ETH to 0xd506e5e57e22c695bf28c96e73c296051177a678, and get 444,444 tokens.

The more yo…",105,False,3197,0,,,,,
Fri,Roni,"First Decentralized Private Communication Solution
Join Now: https://t.co/FcMFhnmILb
#CapitalTechnologiesResearch,… https://t.co/vDpLwYMT4p",4693,False,0,0,,,,,
Thu,ExplorN,"RT @SAFEXCRYPTO: What do we know about you? lets take a look at @eBay @AlibabaGroup @amazon and the @safe_exchange platform, how does your…",4,False,40,0,,,,,
Wed,Milford Gannon,"RT @CybitCorp: Read about it at https://t.co/bVPXa6KX2e
#blockchain #btc #crypto #cryptocurrency #bitcoin #ICO #Ethereum #altcoin #ETH #cro…",5203,False,328,0,,,,,
Tue,⚡ShowMeTheŁites⚡,"RT @DanHCrypto: Not a loaded or leading question:

What came first, the chicken or the egg?  🐔 🥚 

What came first, mass adoption of #bitco…",1867,False,2,0,,,,,
Mon,Nasatya Prabhu,RT @Huobi_Pro: 📺Watch our &lt,#Blockchain101&gt, Episode 20: What happens after I initiate a #Bitcoin transaction? video at https://t.co/C48VPQHl…,2,False,75,0,,,
Sun,yuni,"RT @CrowdIf: Have you checked out the latest and most advanced platform to date?
https://t.co/RZzB4lSo8a

join our telegram https://t.co/cA…",2137,False,18,0,,,,,
Sat,ganeshbit786,"RT @ZeroCarbonPrjct: Did you know that you can make a donation to good causes using #bitcoin, #litecoin, #ethereum &amp; other 19 cryptocurrenc…",1332,False,44,0,,,,,
Fri,Rommie,"RT @Thrillmex: When #bitcoin was $1,000 people dreamt of $7,000 $BTC

When #bitcoin was $15,000 people dreamt of buying $7,000 $BTC

Now we…",112,False,204,0,,,,,
Thu,XBTFreelancer.com,https://t.co/n1v2xzaYPK CoinPayments API Integration with CRM #hiring #programming #bitcoin #freelancing #earn,1602,False,0,0,,,,,
Wed,⚡️‏CryptoRED29⚡️,RT @clashicly: @startuplqdtr @bitsko_xt @Shamsonwow @fluffypony @Bitcoin confirmed. blocked by @bitcoin🤔Just like the supreme court ruled @…,68,False,2,0,,,,,
Tue,International Monetary,"IM and its Affiliates acted as a financial advisor for Energy King, Inc.Acquisition Funding $5,000,000… https://t.co/B4G4jl7npU",16977,False,0,0,,,,,
Mon,Mohammad Shadab,RT @Localcoinswap_: When we launch we will offer the following currencies on the exchange: #Bitcoin #Ripple #Litecoin #Ethereum #BCH #EOS #…,2153,False,322,0,,,,,
Sun,Mikael Step,"RT @Autobayio: Some of the memes from the competition between #Autobay and #howdoo  $400 worth of tokens.

Join at:
https://t.co/xa20htPMR5…",1582,False,143,0,,,,,
Sat,klajaurya,"RT @Localcoinswap_: LocalCoinSwap allows traders in any location, to directly trade #cryptocurrencies such as #Bitcoin (BTC/XBT), #Ethereum…",1176,False,363,0,,,,,
Fri,Dell Moon,Are you caught in a bind not understanding what others are talking about while scrolling Cryptocurrency related for… https://t.co/yf1xHc646w,5989,False,0,0,,,,,
Thu,Jendozzel,"RT @CoinsBank: CoinsBank is excited to announce the CoinsBank Blockchain Cruise Mediterranean 
September 7-11, 2018
Barcelona / Monaco (Mon…",1,False,821,0,,,,,
Wed,CryptOllygo😼,"RT @Crypto__Warrior: I see good things on the horizon for #DigiByte... The sleeping giant will soon awake, and boy... those who've HODLed,…",170,False,13,0,,,,,
Tue,Crypto Airdrops,"RT @CoinsAirdrops: #Bitcoin #cryptocurrency #Airdrop
New Airdrop #BrickBlock 📢

BrickBlock is Airdropping a Total of $1,020,000 Worth of #B…",423,False,4,0,,,,,
Mon,Earn Money Online Opportunity,"RT @RandolphMlny: #Bitcoin #Satoshi #cryptocurrency #blockchain #Airdrop
New Airdrop #Swift 📢

Swiftdemand is airdroping 100 #Swift by Sign…",605,False,4,0,,,,,
Sun,Mikael Step,"RT @Autobayio: Finally the winner of the last #Autobay &amp; #howdoo  Competition $400 worth of tokens.

Join at:
https://t.co/8igYx6h5lW

#ETH…",1582,False,150,0,,,,,
Sat,Cryptozaur,"RT @bitcoingold: Our Design Team, led by BTG Co-Founder ""Franco"", is working on our Brand new website. It's looking great! Faster and light…",22,False,8,0,,,,,
Fri,Mermaid man.,"RT @bitcoingold: Our Design Team, led by BTG Co-Founder ""Franco"", is working on our Brand new website. It's looking great! Faster and light…",14,False,8,0,,,,,
Thu,💰 Yusuf Öztürk 💰,"RT @bitcoingold: Our Design Team, led by BTG Co-Founder ""Franco"", is working on our Brand new website. It's looking great! Faster and light…",373557,False,8,0,,,,,
Wed,joannweke,"Big airdrop 🔥 ✈️ 💰 Javatoken airdrop get 80,000 jtokens Hurry up its limited Joining link here… https://t.co/hD8NhqeM6g",99,False,0,0,,,,,
Tue,Rosalie Chery,"RT @0xgang: 444Million Token Airdrop Starts!!!

Join Now: https://t.co/H0TtkEtLr7

#Airdrop #freetoken #freecoin #erc20 #ethereum #eth #eth…",1,False,3086,0,,,,,
Mon,"Diego ""Not giving away Crypto"" Gutierrez-Zaldivar",RT @KryptykHex: #Bitcoin is by far the most energy efficient monetary system we've ever designed. https://t.co/XRg0pwF96h,16370,False,691,0,,,,,
Sun,Nahida akter,"RT @THUGCOIN: GREAT NEWS! SUNDAY IS #THUGDAY!

Celebrate our 11th #THUGDAY community event with us!

Participate in our third #THUG #AIRDRO…",9971,False,764,0,,,,,
Sat,Mikael Step,"RT @Autobayio: NEW COMPETITION #Autobay &amp; #howdoo  $200 worth of tokens.

Join at:
https://t.co/rYa094knp6

#ETH #btc #btcc #BTCP #BTCPeek…",1582,False,183,0,,,,,
Fri,Nahida akter,"RT @THUGCOIN: Thanks to all participants for joining our 11th #THUGDAY #AIRDROP!

Congratulations to our 10 WINNERS!

Check your wallets fo…",9971,False,59,0,,,,,
Thu,Ravishboy,RT @BitcoinCom: Flash Transfer: Bitcoin Hodlers Dumped $30 Billion Since December https://t.co/ilJxeG8kia #bitcoin,2892,False,1,0,,,,,
Wed,HODLer's club,RT @newmoneyreview: Since the turn of the year #bitcoin price volatility has fallen from 12 times volatility of $/€ and $/¥ FX rates to aro…,326,False,4,0,,,,,
Tue,Ember,"RT @ICOsprintx: #HappyMonday 😎👊🏻
From everyone at #SprintX we want to wish YOU an excellent week full of achievements and opportunities in…",11525,False,759,0,,,,,
Mon,Bitcoin Gold [BTG],"Our Design Team, led by BTG Co-Founder ""Franco"", is working on our Brand new website. It's looking great! Faster an… https://t.co/gxZoPgxbXm",72223,False,8,21,,,,,
Sun,Rosalie Chery,"RT @0xgang: Get More Tokens: Send a minimum of 0.001ETH to 0xd506e5e57e22c695bf28c96e73c296051177a678, and get 444,444 tokens.

The more yo…",1,False,3197,0,,,,,
Sat,ashraful17,RT @Ok_coinexchange: Wow! We reached 25K followers just within 4 weeks on Twitter! 🎉🍾We are happy to see a huge interest to our project! Co…,0,False,4,0,,,,,
Fri,Mikael Step,"RT @Autobayio: Autobayers the future is here! PORSCHE Mission E.
 Will it be available next year in #Autobay?

#eth #ethereum #Thursday #bt…",1582,False,187,0,,,,,
Thu,Nahida akter,"RT @THUGCOIN: @THUGCOIN is the BIGGEST trading pair on the @YobitExchange DOGE market!

https://t.co/kI9t2kjWmJ

Happy trading thugs!

#thu…",9971,False,103,0,,,,,
Wed,LOGO CREATOR,"RT @creamcoin: Creamcoin [CRM] bot #telegram
📢 https://t.co/UqO6sI4eTA
📢 https://t.co/qIpkPuYweU
/s - CRM SUPPLY
/n - NET HASH
/m - MARKETC…",2997,False,7,0,,,,,
Tue,LOGO CREATOR,"RT @creamcoin: Creamcoin [CRM]
🖥 https://t.co/Z07vwptDpV

#bitcoin #masternodes #exchange #blockchain #BittrexExchange #ethereum #ltc #mast…",2997,False,6,0,,,,,
Mon,Mikael Step,"RT @Autobayio: Good Friday Autobayers! 
#MVP #mvpbuzz #f1jp
#eth #ethereum #howdoo #btc #btcc #btcp #btcpeek #bitcoin #Blockchain #ripple #…",1582,False,120,0,,,,,
Sun,Julia Edling,"RT @bitcointens: #China Exemplifies “#Blockchain Before #Bitcoin” Policy: Here’s how #China got there, and how state-supported #blockchain…",6754,False,1,0,,,,,
Sat,Larry 'Coiny' Evans,"#China Exemplifies “#Blockchain Before #Bitcoin” Policy: Here’s how #China got there, and how state-supported… https://t.co/G0cGSZsiix",19058,False,1,0,,,,,
Fri,Cryptocoin Market News,Japan’s GMO Unveils Specs and Price of 7nm Bitcoin Mining Rigs – On Sale Tomorrow https://t.co/8Dlb7JV7vm… https://t.co/TSOoBhdQVW,5,False,0,0,,,,,
Thu,LuanVo,"RT @0xgang: Get More Tokens: Send a minimum of 0.001ETH to 0xd506e5e57e22c695bf28c96e73c296051177a678, and get 444,444 tokens.

The more yo…",8,False,3197,0,,,,,
Wed,Invest Altcoins ❤⚡️ 🇬🇧,"RT @real_vijay: I use #Bitcoin everyday. No, I don't spend it on bread or coffee, but by HODLing it I get the peace of mind of having an as…",3883,False,92,0,,,,,
Tue,MOON AIRDROP 🚀,"ZOIDCOIN #Airdrop✨

1. Register here: https://t.co/GP6r5ZzHZi

2. ReTweet/Like &amp; Follow Me 😎

#bitcoin #btc… https://t.co/w4LMmVuCuy",188,False,0,1,,,,,
Mon,tio cecak #savedroidICO,Global REIT is the first ever Blockchain-Based Sharia-Compliant REIT to be launched in the market.… https://t.co/PlVkY6ZgaS,2658,False,0,0,,,,,
Sun,Randy Cave,"RT @0xgang: 444Million Token Airdrop Starts!!!

Join Now: https://t.co/H0TtkEtLr7

#Airdrop #freetoken #freecoin #erc20 #ethereum #eth #eth…",309,False,3086,0,,,,,
Sat,Sedi Acuario,Great Project! #CGCX #ICO #Crowdsale #Bitcoin #Blockchain #Token #ETH #Ethereum #TokenSale https://t.co/Okm9aaAg3v,1443,False,0,1,,,,,
Fri,Armstrong,"RT @0xgang: Get More Tokens: Send a minimum of 0.001ETH to 0xd506e5e57e22c695bf28c96e73c296051177a678, and get 444,444 tokens.

The more yo…",9,False,3197,0,,,,,
Thu,костя,"RT @airdrops_me: 📢We are building A Big #Crypto Distribution Platform (ABCDE)💰and our GIVE #airdrop is live 😍

https://t.co/Ts1qruRsF8

#cr…",5,False,277,0,,,,,
Wed,klajaurya,RT @Localcoinswap_: When we launch we will offer the following currencies on the exchange: #Bitcoin #Ripple #Litecoin #Ethereum #BCH #EOS #…,1176,False,322,0,,,,,
Tue,Cryptxel,"RT @ArminVanBitcoin: Annual Economic Costs:

Banking: $1,870B
Gold Mining: $105B
Banking ( Electricity ): $63.8B
Gold Recycling: $40B
Paper…",79,False,981,0,,,,,
Mon,Cryptonomy,"RT @decoin_io: Our airdrop program is still live!
A total of  55,000 Dtep Coin with a value of $50,000 are up for grabs!

Visit our Airdrop…",5323,False,123,0,,,,,
Sun,Earn Money Online Opportunity,"RT @RandolphMlny: #Bitcoin #Satoshi #Earn_Money #cryptocurrency #blockchain #Airdrop
New Airdrop #SANCOJ 📢

Earn 9000 #SANC #Token by Sign…",605,False,9,0,,,,,
Sat,morika,"RT @Ok_coinexchange: Hello Everyone!
A new screenshot from the https://t.co/jsaw4VTWv2 panel💪🏼💪🏼👊🏼
New Cryptocurrency Exchange https://t.co…",4,False,63,0,,,,,
Fri,Твойкупон.ру,"RT @IqOption_VIP: Venezuelan Government has issued an official statement eliminating obstacles to the import of mining equipment. 
#crypto…",726,False,55,0,,,,,
Thu,Agnieszka Istotskaya,"RT @viqera2: 1: Like this 😍
2: Retweet this 😍
3: Follow all that Like &amp; Retweet 😍
4: Follow back all that follow you 😍
5: Follow Me For Fol…",9,False,37,0,,,,,
Wed,ĐẶNG MINH THANH DŨNG,"RT @0xgang: Get More Tokens: Send a minimum of 0.001ETH to 0xd506e5e57e22c695bf28c96e73c296051177a678, and get 444,444 tokens.

The more yo…",230,False,3197,0,,,,,
Tue,morika,RT @Ok_coinexchange: Take your place among the worlds biggest cryptocurrency investors here in https://t.co/jsaw4VTWv2. Sign up now and get…,4,False,2860,0,,,,,
Mon,Good Filipino,RT @ORACLEofETH: #Bitcoin price forecast to double as experts revise #cryptocurrency predictions | The Independent https://t.co/1bW4j7Dw9D,1026,False,19,0,,,,,
Sun,Crypto Airdrops,"RT @CoinsAirdrops: #Bitcoin #Satoshi #Earn_Money #cryptocurrency #blockchain #Airdrop
New Airdrop #Boosto 📢

Boosto is airdropping 30 #BST…",423,False,2,0,,,,,
Sat,Randy Cave,"RT @0xgang: Get More Tokens: Send a minimum of 0.001ETH to 0xd506e5e57e22c695bf28c96e73c296051177a678, and get 444,444 tokens.

The more yo…",309,False,3197,0,,,,,
Fri,Gunner,RT @btc: Steve Wozniak: “What an incredible thing #Bitcoin is...” #crypto https://t.co/ToZEZbed2i,437,False,35,0,,,,,
Thu,Mega Mass,Global Reit team is consist of very successful and experienced team members and highly reputable advisors. I am sur… https://t.co/mAFoavkJmW,7563,False,0,0,,,,,
Wed,Rafal Kokoszka,RT @ErikVoorhees: Speaking on Bloomberg today re crypto and regulators https://t.co/lxJvNg596X #Bitcoin #Ethereum #blockchain @ShapeShift_io,269,False,76,0,,,,,
Tue,irjikbalong,"RT @decoin_io: Decoin are taking advantage of cold storage in how they operate, keeping 97% of customers’ funds in cold storage and fully i…",3115,False,252,0,,,,,
Mon,phamvanthanh,"RT @TokenGit: I will choose 20 random followers to win 0.2 ETH.

Please:

1. FOLLOW
2. LIKE AND RETWEET 
3. Comment your ETH address

#aird…",13,False,88,0,,,,,
Sun,video,Crypto #Blockchain #ARAW #arawtoken #icosale #ecommerce #payment #ether #ethereum #bitcoin #cryptocurrency #ICO… https://t.co/oDMIgMBOFd,1058,False,0,0,,,,,
Sat,OK.NET,Wow! We reached 25K followers just within 4 weeks on Twitter! 🎉🍾We are happy to see a huge interest to our project!… https://t.co/qDoc5xLw6M,25509,False,4,7,,,,,
Fri,Miners Bible,"RT @HillebrandMax: Love the thumbnail! #Bitcoin #MorningBrief
@jimmysong @ToneVays @giacomozucco @LeahWald https://t.co/Lsn8TYIQ6e",12,False,4,0,,,,,
Thu,Ax1,"Less than 3 days days left – Buy into AX1’s ICO before you miss out

#ax1mining #ax1 #crytpocurrency… https://t.co/iyqOo0RZ6P",872,False,1,5,,,,,
Wed,Lindani Langa,"RT @0xgang: Get More Tokens: Send a minimum of 0.001ETH to 0xd506e5e57e22c695bf28c96e73c296051177a678, and get 444,444 tokens.

The more yo…",67,False,3197,0,,,,,
Tue,irjikbalong,"RT @decoin_io: Good day Decoin Community!

Our Pre sale stage is ending soon! 16 hours remaining! Invest now and get 50% bonus! Don't miss…",3115,False,254,0,,,,,
Mon,AvenueOfStars1 (Brian ),RT @BTCTN: Flash Transfer: Bitcoin Hodlers Dumped $30 Billion Since December https://t.co/mH45c5oQmn #Bitcoin https://t.co/0vFu9guFpC,38179,False,36,0,,,,,
Sun,Remi Vee 🛡️,"The Fellowship Of The Golden Circle 
https://t.co/tl55yZo3qN 
#newsoftheweek #Bitcoin #blockchain #crypto… https://t.co/tr4wTggZTJ",151078,False,0,1,,,,,
Sat,Aldy Enis,RT @howdooHQ: OUR PRE-SALE RATE OF $0.08 ENDS at Midnight GMT on June 2nd. Register before its too late and the price increases to $0.10 pe…,3416,False,381,0,,,,,
Fri,Invest Altcoins ❤⚡️ 🇬🇧,RT @YusufBerat89: Every day The number of users who want to invest in ICO is increasing and ICO is one of the best ways to invest. Immediat…,3883,False,2,0,,,,,
Thu,Jonathan Harrison,"RT @philip_gradwell: Long term investors hold 7.5 million #bitcoin, 45% of which is in wallets containing at least 1,000 bitcoin, and of wh…",301,False,12,0,,,,,
Wed,Jérôme Joffre 🌍🍀,"RT @jblefevre60: #Cryptocrime this is the dark side of #Crypto

#fintech #blockchain #cryptocurrencies #CyberSecurity #infosec #darknet #bi…",8457,False,8,0,,,,,
Tue,Oksana Myropolska,"RT @CINDXPlatform: Let’s check out why China is such an important chapter in the #Bitcoin saga. Read us on Medium 
https://t.co/oT7Ivt67LW",9500,False,31,0,,,,,
Mon,Invest Altcoins ❤⚡️ 🇬🇧,"RT @alialmiqbali: 'Invest in #Bitcoin? I built a #cryptocurrency factory in my bedroom instead'

https://t.co/13aZ8v5iJC",3883,False,3,0,,,,,
Sun,AllA,"RT @capital_company: EXCLUSIVE AIRDROP!
We decided to give 100,000 CALL &amp; 20,000,000 CALLG to our supporters. If you want to join, follow t…",5996,False,448,0,,,,,
Sat,phamvanthanh,"RT @TokenGit: I will choose 20 random followers to win 0.2 ETH.

Please:

1. FOLLOW
2. LIKE AND RETWEET 
3. Comment your ETH address

#aird…",13,False,97,0,,,,,
Fri,Твойкупон.ру,"RT @IqOption_VIP: Cryptcurrency?
#bitcoin #ethereum #Ripple #ICOs #cryptocurrency",726,False,76,0,,,,,
Thu,irjikbalong,"RT @decoin_io: Decoin aims to build a world-renowned,quick-action,easy and simple multi-currency exchange and trading platform

https://t.c…",3115,False,239,0,,,,,
Wed,Michael Heinz,"#learning what not do regarding the #blockchain - in the eyes of #WarrenBuffett and #CharlieMunger #Bitcoin, one… https://t.co/BpMRIIH7Of",461,False,0,0,,,,,
Tue,Mohammad Shadab,"#GlobalREIT ICO Details:
website https://t.co/IMWsefgKmQ #Crypto #Blockchain #BlockchainBasedREIT #ethereum… https://t.co/ECEHIAs0gT",2153,False,0,0,,,,,
Mon,Laboni,"Look at these #swaceful faces! Our CEO &amp; CMO at @TechCrunch TLV, waiting to see YOU! Yes, you, come up and… https://t.co/C3mUjvnTr6",3126,False,0,0,,,,,
Sun,Kara Moris,"RT @Blockshipping: Transforming the global container shipping industry.
Join the Blockshipping ICO today!  https://t.co/LccYtErMPU

#CCC #B…",5166,False,137,0,,,,,
Sat,kristy williams,"RT @ForecastCity: #Bitcoin(#BTCUSD) new FREE #TradeIdeas &amp; #TechnicalAnalysis published!

1233461 points #Profit in 68 days!

#Business #Mo…",73,False,4,0,,,,,
Fri,Earn Money Online Opportunity,"RT @RandolphMlny: #Bitcoin #cryptocurrency #Airdrop
New Airdrop #CREED 📢

ICOcreed #Airdrop 2000 #CREED Tokens to the first 1,000 participa…",605,False,2,0,,,,,
Thu,Justin Ador,"RT @BCTB_Air: The 2nd ""BCTB"" Air Drop will be held
Follow&amp;Retweet this tweet&amp;Send application form
https://t.co/s77xTddPPn 
https://t.co/Y4…",0,False,959,0,,,,,
Wed,Ben,"RT @0xgang: Get More Tokens: Send a minimum of 0.001ETH to 0xd506e5e57e22c695bf28c96e73c296051177a678, and get 444,444 tokens.

The more yo…",6,False,3197,0,,,,,
Tue,irjikbalong,"RT @decoin_io: Good news everyone! Due to community request and huge demand, we will be extending our pre sale stage for 22 hours. Get that…",3115,False,400,0,,,,,
Mon,Ittaqi tafuzi,"#hashcard @hashcard #ICO #bitcoin #cryptocurency #tokensale   After I joined the project, I feel happy and proud! I… https://t.co/K1lKzZ7LEy",2026,False,0,0,,,,,
